kdrama_id,director
b69ba0c3c2e44d77b7496ef34a897970,Kwak Gi Won
1d1efb71ac3d421c8f079a9e770826c6,Lee Tae Gon
1d1efb71ac3d421c8f079a9e770826c6,Kim Jae Hong
8e0a1d23690d48e291a94ba5a40ff636,Kim Yong Soo
53d9a7307c8e4c02a9743d6bf6a2f9e0,Oh Hyun Jong
53d9a7307c8e4c02a9743d6bf6a2f9e0,Park Won Gook
832b2dcd1ac941348f0dcf54972a7eb0,Lee Gye Joon
80f6be3cf6bb433c92b2c1bfbca45658,Pyo Min Soo
80f6be3cf6bb433c92b2c1bfbca45658,Yoon Sung Ho
80f6be3cf6bb433c92b2c1bfbca45658,Seo Soo Min
1f07fe7ed20f4d63af58c25b24421535,Lee Hyung Min
1f07fe7ed20f4d63af58c25b24421535,Choi Sung Bum
8b1ca0b243944ecb85227b0b3a53d568,Jin Kyung Hwan
81c8f1d83d764795b44fb12b638ac4a5,Park Hong Kyun
81c8f1d83d764795b44fb12b638ac4a5,Kim Hee Won
2bbb0298a5b54fafadab3ba6220cd0d1,not found
f942f80052cf46de912000f181ba5ddf,Kwon Seok Jang
d81fe4fb7ad34eec97226de0504764b2,not found
5cee8b7b24a548fe8a8a19b367cb51fc,not found
634519fd3e734139b9e52565a998f7fb,not found
50ba217dbb2e4b75a51c9c198ccc0bed,Kim Pyung Joong
5ef07c61a4d041f283308b7d61a2caca,not found
2d6145169ff644598f0c0032abf42d4e,Baek Sang Hoon
2d6145169ff644598f0c0032abf42d4e,Kim Seong Yoon
3515f6f3490e410ca0d57308ef9b7844,Kim Keun Hong
3515f6f3490e410ca0d57308ef9b7844,Park Sang Hoon
f2798bb99f5a40c2a3cbafd76b4757fe,Park Yong Soon
75c1221d1d4e47b2a2bc4e00adaad638,Kim Sang Ho
75c1221d1d4e47b2a2bc4e00adaad638,Choi Jung Gyu
79e6695a40d140549424ff2422ca3ff9,not found
9a22eac22a264e5a8e0d35376e0206ce,Nam Ki Hoon
041f0176a82644abb4262feb8da17a89,Lee Kwon
5eda227cf639445cbbe1ed6531e28d2d,Choi Ji Yeong
0038f84bf6c948cb99bd4772e674fd3a,Park Joon Hwa
0038f84bf6c948cb99bd4772e674fd3a,Choi Kyu Shik
53d5887261de4b849c26aab68df6358b,Ji Young Soo
2dc531911bd1454288c468ed8de78f4e,Kim Tae Eun
8e30d5f7952c41e98dfc900268df93a2,Baek Soo Chan
03c6b980e9284e4eac40efe3e2c72489,not found
64309e69d801433aa15db394bc7dfc85,Lee Seung Young
d6d3375f5dd448f6ba94ac10d3b5f597,Ashbun
62df20454192435391aeb326e637677b,Kim Min Shik
62df20454192435391aeb326e637677b,Lee Dae Young
1d4c49e5140c42aeaf79f0ee383e73b6,Song Hyun Wook
130a7ffc473148f1a246d1598849f127,Jun Chang Geun
130a7ffc473148f1a246d1598849f127,Uh Soo Sun
a6f437b9eb824a049d931592f2e79a66,Han Sang Woo
a6f437b9eb824a049d931592f2e79a66,Yoo Hyun Ki
517c97b7adb247c0ae6569139aaf71a5,Ahn Pan Seok
0072475106ba4c0fa6dc1d4cde061c15,Ji Byung Hyun
f7a00b816622416883efb4ae009d3e84,not found
7c426da0274047c3bae4f25d0896d4c8,not found
7bfcc3d58ce647708af55866d8ba4633,Lee Jae Hoon
7bfcc3d58ce647708af55866d8ba4633,Ki Min Soo
5d4fba5648c04f5a9a1c3d190588ddfe,Kim Sang Hwi
5d4fba5648c04f5a9a1c3d190588ddfe,Kim Young Jo
b78b5b393fd3421bbb6fe31665f9665c,not found
fb5c2b764c874c1db2bcdc1608b3d568,Pyo Min Soo
9951dbf5f5de40c283b764c6f7589cb6,not found
3883298d0e82464da271b36c89221c07,not found
2c55c63bd0084377a3d499a45203f156,Kim Jong Chang
8062642e09994b6aa5a6e00fa10ecc3c,Park Byung Hwan
2d05f4e68ad140609d0ebc2f083e56f7,Jo Young Kwang
2d05f4e68ad140609d0ebc2f083e56f7,Park Shin Woo
45af025f19d845baa878cda040320aaf,Song Hyung Suk
45af025f19d845baa878cda040320aaf,Yoon Ji Hoon
667c84d14e354cdd81d1db4d5befd963,Kim Yoo Jin
14fb3da5d009489dbb45d9346cd22d81,Park Hyun Suk
1dc8ab07bfc84933903019201aa925d7,Kim Yong Bum
1dc8ab07bfc84933903019201aa925d7,An Joon Young
98058140526d426eb878360903776f3d,Lee Yoon Jung
e8c09f0f7d0d4b75a4642eb06d76d811,Kim Jin Man
e8c09f0f7d0d4b75a4642eb06d76d811,Kim Dae Jin
1e7f7f2fa45d4240b8bb585ca13040f0,Park Kyung Ryul
142a09741fdd4daa878d6ae007201e43,Jang Joon Ho
142a09741fdd4daa878d6ae007201e43,Oh Hyun Chang
9170c31a02014b56bb4cec2105086f00,Joo Dong Min
c19353bdbc7a43ae98b27db202e7c908,not found
