actor_id,actor_name,drama_name,role,character_name,kdrama_id
8b7e5167-cd28-4ef7-a9d6-dde39d5f96a1,Yeonwoo,Numbers,Main Role,Jin Yeon Ah,e632ba76285f438d9448852dd31bcd96
8b7e5167-cd28-4ef7-a9d6-dde39d5f96a1,Yeonwoo,The Golden Spoon,Main Role,Oh Yu Jin,38bed0dcd0644ee897ef84d587aabd78
8b7e5167-cd28-4ef7-a9d6-dde39d5f96a1,Yeonwoo,Dali and the Cocky Prince,Main Role,Ahn Chak Hee,ddc829b4c170484d94efedfb4cb29f3d
8b7e5167-cd28-4ef7-a9d6-dde39d5f96a1,Yeonwoo,"Cheat On Me, if You Can",Main Role,Go Mi Rae,421c7fbf4b614e17b351d53be7a23dc9
8b7e5167-cd28-4ef7-a9d6-dde39d5f96a1,Yeonwoo,Live On,Main Role,Kang Jae Yi,ce5573081c9b4b86bb581f2e1f986e56
8b7e5167-cd28-4ef7-a9d6-dde39d5f96a1,Yeonwoo,Happy Talk Season 2,Main Role,Yun Woo,8bfd6635e04d428d8b2732b56e29cf6b
e7799aad-0e11-4564-be26-4b8b0d3a761e,Kim Yoo Ri,Numbers,Main Role,Jang Ji Soo Joyce Jang,e632ba76285f438d9448852dd31bcd96
e7799aad-0e11-4564-be26-4b8b0d3a761e,Kim Yoo Ri,Discipline Z: Vampire,Main Role,Yu Ri,154d6709ca454a0db55df903436fffc0
e7799aad-0e11-4564-be26-4b8b0d3a761e,Kim Yoo Ri,Item,Main Role,Han Yoo Na,102cc098e24744839bfc1c996b5d97e1
e7799aad-0e11-4564-be26-4b8b0d3a761e,Kim Yoo Ri,My Love Eun Dong,Support Role,Jo Se Ryung,1d1efb71ac3d421c8f079a9e770826c6
e7799aad-0e11-4564-be26-4b8b0d3a761e,Kim Yoo Ri,"Kill Me, Heal Me",Main Role,Han Chae Yun,e8c09f0f7d0d4b75a4642eb06d76d811
f5a03f1d-3194-40bf-8f85-1a1b77c08bc4,Lee Sung Yeol,Numbers,Support Role,Shim Hyung Woo Director level Accountant,e632ba76285f438d9448852dd31bcd96
f5a03f1d-3194-40bf-8f85-1a1b77c08bc4,Lee Sung Yeol,Time of Memory,Main Role,Jung Woo Jin,24bf8376461b4faf866d65bb3e3ff71d
f5a03f1d-3194-40bf-8f85-1a1b77c08bc4,Lee Sung Yeol,Love Returns,Main Role,Hong Seok Pyo,c474e00044a1475db07450583fb815a0
ab8fa859-58ed-40d5-bdae-7fd4cb4d43bc,Kim Tae Ri,Revenant,Main Role,Ku San Young,4c99e91ea0d447639659b8c33f92c909
ab8fa859-58ed-40d5-bdae-7fd4cb4d43bc,Kim Tae Ri,Twenty-Five Twenty-One,Main Role,Na Hee Do,4ca05130abbe465e9977b7f163968e0f
ab8fa859-58ed-40d5-bdae-7fd4cb4d43bc,Kim Tae Ri,Mr. Sunshine,Main Role,Go Ae Sin,cd0ad14948cc4a57ae834b50edbdd23e
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Revenant,Main Role,Yeom Hae Sang,4c99e91ea0d447639659b8c33f92c909
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Uncle,Main Role,Wang Joon Hyuk,0c2844f3b5c9442e8d8e3ac6f40b263c
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Jirisan,Support Role,Jung Goo Young,20c7f89cc0ff49b59de054173fe274a8
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,The Good Detective,Main Role,Oh Jong Tae,dd4c4da22cd144079c4e92ba4d587176
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,It's Okay to Not Be Okay,Main Role,Moon Sang Tae,3242a1ff2fee4743bd65402415b4995f
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Hot Stove League,Main Role,Kwon Kyung Min,ffaea06bfdc44eec862e24a580c13d7f
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,When the Camellia Blooms,Support Role,Noh Gyu Tae Dong Baeks landlord,3de430c154bc41cf982799a5ef2a071d
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Touch Your Heart,Support Role,Yun Joon kyu Always law firm CEO,9cfc95bb5cc24d9da3d9f3d3c9eb1ce5
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Missing 9,Support Role,Jung Gi Joon,d649c36e93684b69831eb31fd9184477
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,Vampire Detective,Main Role,Yong Goo Hyung,a04e1c52577141549af10de3adc0969c
b470d43f-4f3d-45de-b875-c9481b2101f4,Oh Jung Se,The Lover,Main Role,Room 609 Oh Do Shi,2dc531911bd1454288c468ed8de78f4e
315a1c29-85cc-45f0-9fbd-6bfeb6669a5f,Hong Kyung,Revenant,Main Role,Lee Hong Sae,4c99e91ea0d447639659b8c33f92c909
315a1c29-85cc-45f0-9fbd-6bfeb6669a5f,Hong Kyung,Weak Hero Class 1,Main Role,Oh Beom Seok Bryce Oh,204b00ef75ab42e18d0a385146394e3a
315a1c29-85cc-45f0-9fbd-6bfeb6669a5f,Hong Kyung,D.P.,Support Role,Ryu Yi Kang,d4d060cfc1ff4c9bbf42f88914566a89
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Revenant,Support Role,Yoon Kyeong Moon San Youngs mother,4c99e91ea0d447639659b8c33f92c909
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,I Have Not Done My Best Yet,Support Role,Bong Yeon Ja,ca180ef40fa449979fb8dc4f52943a3c
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,The Red Sleeve,Support Role,Head Court Lady Jo,c7bbfe6ecb624f4e93acb9eef4004a6a
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Lost,Support Role,Jung Ah Ran,4ca31b1d115e428e8068f3bdbe2aa22c
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Real:Time:Love Season 4,Support Role,Kim Ih Ji,c201b212c00b430c9f9bf0bbd79d8557
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,When I Was the Most Beautiful,Support Role,Kim Yeon Ja Hwan Jins mother,2a735258da964dfb827bf8678af3e583
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Real:Time:Love Season 3,Main Role,Kim Ih Ji,ae2ff6434018426aa63e849e4baeca98
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Real:Time:Love Season 2,Support Role,Kim Ih Ji,a3904ed961ee42b39dc2544608b876fb
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Doctor Detective,Support Role,Gong Il Soon Director of the Center for Unidentified Diseases,8a55188fe44b422a8117c997a3b1c205
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Wok of Love,Support Role,Chae Seol Ja,932e328d1a3e487dacbd6dc056486e3d
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Save Me,Support Role,Kang Eun Shil Goosunwons apostle,11df61dc1ae149149f0c161f8cdf62f3
092dd2f5-8b1a-4d92-9cb7-86120cc1f327,Park Ji Young,Jealousy Incarnate,Support Role,Bang Ja Yeong,876f2a18e3944d4290bb24fcfb554b63
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,Revenant,Support Role,Baek Se Mi San Youngs friend,4c99e91ea0d447639659b8c33f92c909
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,"Nevertheless,",Main Role,Oh Bit Na,27aeedbcce7b43b19d04cb808c67a237
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,Live On,Main Role,Ji So Hyun,ce5573081c9b4b86bb581f2e1f986e56
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,Failing in Love,Main Role,Lee Shi Won,e2766b376fb64aceb165d993b907407c
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,Secret Crushes: Special Edition,Main Role,Yang Hye Ji,283b852fd315461a9ba686549276fdd7
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,Secret Crushes Season 3,Main Role,Yang Hye Ji,60469984e5104be6a9e7a3aa139e94ab
3a5a029f-a04c-44d3-9d30-238395375209,Yang Hye Ji,Secret Crushes Season 2,Main Role,Yang Hye Ji,403ec33bbb2f4e52a8765df73d2cf4a4
8c4df3dc-a934-4a65-be9e-d07bb03ec5e1,Jin Seon Kyu,Revenant,Support Role,Ku Kang Mo San Youngs father,4c99e91ea0d447639659b8c33f92c909
8c4df3dc-a934-4a65-be9e-d07bb03ec5e1,Jin Seon Kyu,Bargain,Main Role,Noh Hyung Soo,6ea177d1ac71409783043ccb7a28f13a
8c4df3dc-a934-4a65-be9e-d07bb03ec5e1,Jin Seon Kyu,Through the Darkness,Main Role,Kook Young Soo,d43e01e587f74dbe8745d9cbfdfd5721
c8f3eec7-cfc3-4d20-bed5-07910bdfec13,Ryu Hye Young,Adult Kids,Main Role,Baek Han Ah,4afb1765522e4274ad993de46e3fb02e
c8f3eec7-cfc3-4d20-bed5-07910bdfec13,Ryu Hye Young,Law School,Main Role,Kang Sol A Kang Dan,71a36358fd704b80b56042110f60a2f8
c8f3eec7-cfc3-4d20-bed5-07910bdfec13,Ryu Hye Young,Dear My Room,Main Role,Shim Eun Joo,d284785de5fb4e7f974010143d883daa
98e250a0-2245-4787-8e99-b0cdb07ba724,Yoon Sang Jung,Adult Kids,Main Role,Min Yoon Chae,4afb1765522e4274ad993de46e3fb02e
98e250a0-2245-4787-8e99-b0cdb07ba724,Yoon Sang Jung,Artist Disappearance Case,Main Role,Lee Yu Ri,b16eebba9808484881f15ac39d9493e0
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,Adult Kids,Main Role,Cheon Sae Na,4afb1765522e4274ad993de46e3fb02e
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,Doom at Your Service,Main Role,Na Ji Na,4717625475374118818cfffa38a03aea
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,Half-Fifty,Main Role,Lee Jae Eun,91d549f97f2148d18cf72730229aad77
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,The Banker,Support Role,Jang Mi Ho Auditors secretary,146f64742a7445fc8cc95aea01d0c41a
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,Just Dance,Support Role,Lee Ye Ji,1087538feedd4e40979143abd77f6c05
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,Just One Bite: Pilot,Main Role,Jeon Hee Sook,26ab0b277e704c1b8e96220b4c8a45a1
3074f6e7-1ada-48d9-b71e-89fb9cd53e76,Shin Do Hyun,First Kiss,Main Role,Kyung Su Bin,d68fa5cc1ffa4aee9af329e81944d7d5
7e40a28f-4254-43fe-93d3-e76ae8f448c6,Baek Soo Hee,Adult Kids,Main Role,Moon Hee Jung,4afb1765522e4274ad993de46e3fb02e
7e40a28f-4254-43fe-93d3-e76ae8f448c6,Baek Soo Hee,Office Watch Season 3,Main Role,Lee Sa Rang,def533a834d3442faa868ef71b339c22
7e40a28f-4254-43fe-93d3-e76ae8f448c6,Baek Soo Hee,Room of Romance,Main Role,Lee Sa Rang,8b97823738af4b91bbac05ab76e75b73
7e40a28f-4254-43fe-93d3-e76ae8f448c6,Baek Soo Hee,Office Watch Season 2,Main Role,Lee Sa Ra,ed40658684834593a99727dbf2b0ab26
7e40a28f-4254-43fe-93d3-e76ae8f448c6,Baek Soo Hee,Office Watch,Main Role,Lee Sa Rang,b1e4c3f1996942a8a4d9fbcb0704192c
7e40a28f-4254-43fe-93d3-e76ae8f448c6,Baek Soo Hee,Between Friendship and Love,Main Role,Sa Rang,3dabb0792f224557ab59d5d33d1dcfa3
aa26dbb6-eba0-4205-a1fd-f39481d21bdd,Kim Tae Hee,Lies Hidden in My Garden,Main Role,Moon Joo Ran,565dbf05b124487fa6abf463ae6eeece
aa26dbb6-eba0-4205-a1fd-f39481d21bdd,Kim Tae Hee,"Hi Bye, Mama!",Main Role,Cha Yu Ri,fd0a2b67150542beaad7d172ea66b360
aa26dbb6-eba0-4205-a1fd-f39481d21bdd,Kim Tae Hee,Yong Pal,Main Role,Han Yeo Jin,b0545c9aee1b4975b39c49b7a8a5c2a9
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,Lies Hidden in My Garden,Main Role,Choo Sang Eun,565dbf05b124487fa6abf463ae6eeece
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,The Glory Part 2,Main Role,Park Yeon Jin,39d32332c2d44961bc25e34e297dcce9
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,The Glory,Main Role,Park Yeon Jin,222e99e106ea4c77a813cada533ba427
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,Rose Mansion,Main Role,Song Ji Na,adb01791ba0f40f6be562a1c24e9e5c0
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,Casting a Spell to You,Main Role,So Joong Hee,586552dadc384dc9bdabcd798d7b5424
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,Welcome 2 Life,Main Role,Ra Shi On,b306515305774acb9f5cc3854314f459
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,Blow Breeze,Main Role,Kim Mi Poong Kim Sueng Hee,f6e349eeb01d452a945f8ba4d96dd255
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,The Royal Gambler,Main Role,Dam Seo,232ec98c164c477db63118eba1874969
be74eb69-14cd-466f-a135-25459868daf7,Im Ji Yeon,High Society,Main Role,Lee Ji Yi,ee6c5ded2ca84a18b8d669983a739a0c
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,Lies Hidden in My Garden,Main Role,Park Jae Ho,565dbf05b124487fa6abf463ae6eeece
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,Unlock My Boss,Support Role,Ma Pi,9f18660af3e84496b65832d2e8b36c5b
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,A Model Family,Support Role,Choi Kang Joon,08ccca48ee5544c4bc794d61e6aa4cb0
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,"Alice, the Final Weapon",Support Role,Mr Ban,019ae37024fe413289e79abe5896a6e2
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,L.U.C.A.: The Beginning,Main Role,Lee Son,d036b6d9b8124073ac587cef8bc31beb
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,Graceful Friends,Main Role,Jo Hyung Woo,9dd54065ee7a45ddb1b23686eeea00c8
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,Fight for My Way,Support Role,Hwang Jang Ho Dong Mans coach,963f91241c094c4e9670f3d094066e20
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,Baek Hee Has Returned,Main Role,Uh Beom Ryong,d653795924e64800a349bd285f791ad7
6e26d2ee-8c81-4453-892c-fb6e662eefb7,Kim Sung Oh,Warm and Cozy,Support Role,Hwang Wook Jejus mayor,81c8f1d83d764795b44fb12b638ac4a5
e0a8b9c6-aeb6-40dc-9d09-3655c1c1852c,Choi Jae Rim,Lies Hidden in My Garden,Main Role,Kim Yoon Beom,565dbf05b124487fa6abf463ae6eeece
e0a8b9c6-aeb6-40dc-9d09-3655c1c1852c,Choi Jae Rim,Green Mothers' Club,Support Role,Jung Jae Woong Eun Pyos husband,fb81a8235c8040bc902f119ac15d8a97
56a4f453-4f81-4448-954e-5b3e021a50c7,Cha Sung Je,Lies Hidden in My Garden,Support Role,Park Seung Jae Joo Ran and Jae Hos son,565dbf05b124487fa6abf463ae6eeece
0b2949f7-01e2-4708-bfbd-79213367231c,Jung Woon Sun,Lies Hidden in My Garden,Support Role,Oh Hae Soo Neighbour,565dbf05b124487fa6abf463ae6eeece
0b2949f7-01e2-4708-bfbd-79213367231c,Jung Woon Sun,Forecasting Love and Weather,Support Role,Jin Tae Kyung,816b51849094447f89adce232344a04c
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,King the Land,Main Role,Gu Won,24ecf5e1ed6b4d60a6e2e179fc845666
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,The Red Sleeve,Main Role,Yi San King Jeongjo,c7bbfe6ecb624f4e93acb9eef4004a6a
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,Confession,Main Role,Choi Do Hyun,8da44923889c4b759bcf943f248bdc39
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,Wok of Love,Main Role,Seo Poong,932e328d1a3e487dacbd6dc056486e3d
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,Just Between Lovers,Main Role,Lee Kang Doo,d6f69cf509f04e5ba059cb918249b8ef
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,Good Manager,Main Role,Seo Yool,f844285673a74ab7a4b33dd7a1f66652
19d738a7-bded-402d-9842-bca509d2be02,Lee Jun Ho,Memory,Support Role,Jung Jin,798c92ba5b7b4c91a62cd7bb080da6f6
32a9f857-296f-47ed-919d-c4b1bc303c74,Im Yoon Ah,King the Land,Main Role,Cheon Sa Rang,24ecf5e1ed6b4d60a6e2e179fc845666
32a9f857-296f-47ed-919d-c4b1bc303c74,Im Yoon Ah,Big Mouth,Main Role,Go Mi Ho,49846934ef8d4b719668046fe9b1b2a9
32a9f857-296f-47ed-919d-c4b1bc303c74,Im Yoon Ah,Hush,Main Role,Lee Ji Soo,a021b0023c9e443ea1ad484704acb19b
32a9f857-296f-47ed-919d-c4b1bc303c74,Im Yoon Ah,The King in Love,Main Role,Eun San,2114cc54fea44528a9b0ec372f75ee32
32a9f857-296f-47ed-919d-c4b1bc303c74,Im Yoon Ah,The K2,Main Role,Go An Na,992c186517e041148b4f7c87da90d3c6
32a9f857-296f-47ed-919d-c4b1bc303c74,Im Yoon Ah,Summer Love,Main Role,Herself,5cee8b7b24a548fe8a8a19b367cb51fc
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,King the Land,Support Role,Oh Pyung Hwa,24ecf5e1ed6b4d60a6e2e179fc845666
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Love to Hate You,Main Role,Shin Na Eun,a1d22c0ed9d7434cb019808fbb84931d
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,A DeadbEAT's Meal,Main Role,Yeo Eun Ho,20f42a0060a44c3db7f287e19bbf6ed6
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Revolutionary Sisters,Main Role,Lee Kwang Tae Cheol Soos 3rd daughter,75504e6585c5412e8a43d59634c463c8
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Eccentric! Chef Moon,Main Role,Yoon Yoo Jin Yoo Bella Yoobyeolna,e432f91de66948ba8113e9bd79af9d06
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Flower Crew: Joseon Marriage Agency,Main Role,Kang Ji Hwa,31d17ca0c8e34bffa4daabfe889002e6
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Perfume,Main Role,Min Ye Rin Min Jae Hee,c1cc920e0a984e4db6d3ec10d58d8aeb
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Calm Down,Main Role,Yoo Na Kyung,55979419b59c49929ce9073038d43910
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Your House Helper,Main Role,Yoon Sang Ah,2f67a2faf18b48d2b49700634543baca
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Eulachacha Waikiki,Main Role,Kang Seo Jin,4a4420d05e1247cbab32c425af7f02ce
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,The Best Moment To Quit Your Job,Main Role,Yeon Ji,8ac00b4a654c41e2ae7f72bf99e63a6a
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,Strongest Deliveryman,Main Role,Lee Ji Yoon,f1ceb760f13648c492fe124846a6e07a
15bea657-d503-46c3-83c2-3df1c2d10447,Go Won Hee,TV Novel: The Stars are Shining,Main Role,Jo Bong Hee,3516d81949bf440e9a59238b88d18934
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,King the Land,Support Role,Kang Da Eul,24ecf5e1ed6b4d60a6e2e179fc845666
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,Kiss Sixth Sense,Support Role,Ban Ho Woo Ye Suls cousin,aea89f18609e4274b07d2d04446b17c9
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,On the Verge of Insanity,Main Role,Seo Na Ri,233b24ebb1114c19b52d26a776057ecf
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,The Wind Blows,Main Role,Son Ye Rim,84e591cb48dc4d8089f67ad1d9e2350c
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,I Picked Up a Star on the Road,Main Role,Lee Yeon Seo,bcdb2033506d40f084b87c4be590334f
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,YG Future Strategy Office,Support Role,Kim Ga Run Office Manager,c090883d9d46419fafd1d5ccb7bb41e7
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,Because This Is My First Life,Main Role,Yang Ho Rang,02e979cb3e9346a2a6d182caff67c6ea
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,Awl,Support Role,Moon So Jin,b5446cda988a4fbeb50aaf7704a5b5ce
bc34862c-4b1a-4e64-b730-84f19a8d536d,Kim Ga Eun,I Order You,Main Role,Park Song Ah,8d7d9cc581da4eb68005b863ead91b0c
ecba082b-ab9f-434a-95ee-0f66023d7d29,Ahn Se Ha,King the Land,Support Role,No Sang Sik,24ecf5e1ed6b4d60a6e2e179fc845666
ecba082b-ab9f-434a-95ee-0f66023d7d29,Ahn Se Ha,Zombie Detective,Support Role,Lee Tae Gyun Sun Youngs husband,31f0ed457f9e4989966116dc6ba7a0d0
ecba082b-ab9f-434a-95ee-0f66023d7d29,Ahn Se Ha,Spring Turns to Spring,Support Role,Heo Bom Sam Bo Mis childhood friend,9bf7bb0730be4f4ba2224b6a3a43418b
ecba082b-ab9f-434a-95ee-0f66023d7d29,Ahn Se Ha,Voice Season 2,Support Role,Kwak Dok Ki,37e854789afb4a7785f78751404e9f80
ecba082b-ab9f-434a-95ee-0f66023d7d29,Ahn Se Ha,20th Century Boy and Girl,Main Role,Jung Woo Sung,3d0a5b22838c46f0b64f05bfa22e7baa
ecba082b-ab9f-434a-95ee-0f66023d7d29,Ahn Se Ha,She Was Pretty,Support Role,Kim Pung Ho Features Director,1985f18b5a134aee8c324ef183f98047
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,King the Land,Support Role,Lee Ro Woon,24ecf5e1ed6b4d60a6e2e179fc845666
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,Stealer: The Treasure Keeper,Main Role,Shin Chang Hoon,3a1eb86b79944960b52877b8570a5614
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,Fall for You,Main Role,Je Soo Oh,7f973795a2cb432d8522048b5b0a6443
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,Dream Maker,Main Role,Nam Joo Hwan,df3ad5749f6947b4b592de98b9fbcc5e
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,Romanced,Main Role,Jung Ma Ro,65a21d47d2124e39bf72cb70db93c6ec
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,God's Quiz: Reboot,Support Role,Hyun Sang Pil,567b07414f544951af24011c53635f47
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,Let Me Introduce Her,Main Role,Han Kang Woo,b3ee8134c2864c70b5a010d3020f4392
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,"Father, I’ll Take Care of You",Main Role,Lee Hyeon Woo David Lee,efa19999db1143dc93a6786c2ee813a0
5589d11d-1c90-4960-ae73-94c06bbe997d,Kim Jae Won,Splendid Politics,Main Role,King In Jo,75c1221d1d4e47b2a2bc4e00adaad638
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,See You in My 19th Life,Main Role,Ban Ji Eum,46b4058342e44e53aa218ac1dd40c77c
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,Mr. Queen,Main Role,Kim So Yong Jang Bong Hwan,604d1bed78974af1bd4ff81e3162e0d3
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,Angel's Last Mission: Love,Main Role,Lee Yeon Seo Choi Seol Hee,3eb2d9b2312a4c2eb2501eac60db87b7
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,The Hymn of Death,Main Role,Yun Shim Deok,e2d72b407c504f55a86062feb46f51da
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,Thirty But Seventeen,Main Role,Woo Seo Ri,8133f5ca6267411f93d8bbdd2ae86c24
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,My Golden Life,Main Role,Seo Ji Ahn,a2360810ebbd495ea8058c6dc936de4f
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,Stranger,Main Role,Young Eun Soo,0cf45137b1fa47b6bfcbf74ccd2543ce
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,The Legend of the Blue Sea,Support Role,Cha Shi Ah,609dd0c5db9f4b65aa9597e23322584f
82df7b85-1b3e-42d4-aa4c-424669d1295b,Shin Hye Sun,Five Enough,Main Role,Lee Yun Tae,6c233876ccb048d0bbacdfc274617a81
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,See You in My 19th Life,Main Role,Moon Seo Ha,46b4058342e44e53aa218ac1dd40c77c
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Yumi's Cells Season 2,Support Role,Ku Woong Yu Mis exboyfriend,66cdb2b54d7f4d108a6968e308b2d27f
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Military Prosecutor Doberman,Main Role,Do Bae Man,db7b62f428144d05857d3b9a6783a8fa
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,My Name,Main Role,Jeon Pil Do,9e3a7ea7a3724ae1863bafc75aa286f4
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Yumi's Cells,Main Role,Ku Woong,dbd263bed8d8402797d1a7e87d26d3e2
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Kairos,Main Role,Seo Do Gyun,6c7be530342540a19647276c65b47b5b
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Itaewon Class,Support Role,Jang Geun Won,78ff11b4301b4694a73b510e34a5d03d
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Her Private Life,Support Role,Nam Eun Gi,3e9815c86a294162a3a037100b76c7de
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,Dokgo Rewind,Main Role,Pyo Tae Jin,d9c9e122b7c243d2b433875eb9ace8f8
ecc1d7ec-c495-4eac-a569-3be6385c5e4b,Ahn Bo Hyun,My Only Love Song,Support Role,Mu Myung,7009c4625f1b4239a0669b2a3d857d28
